crop,location,year,month,season,avg_market_price,prev_demand,festival_flag,rainfall_mm,temperature_c,demand_kg
Spinach,Patna,2022,5,Summer,19.91,696,0,65.4,20.0,580.0
Spinach,Patna,2022,6,Monsoon,20.94,580,0,154.8,22.2,349.0
Spinach,Patna,2022,7,Monsoon,21.57,349,0,208.7,24.3,362.0
Spinach,Patna,2022,8,Monsoon,20.54,362,0,164.8,29.9,574.0
Spinach,Patna,2022,9,Monsoon,23.26,574,0,139.8,34.7,898.0
Spinach,Patna,2022,10,Autumn,19.21,898,1,71.0,40.8,1771.0
Spinach,Patna,2022,11,Autumn,20.61,1771,1,20.1,41.7,2132.0
Spinach,Patna,2022,12,Winter,19.51,2132,0,19.0,36.9,2064.0
Spinach,Patna,2023,1,Winter,19.81,2064,0,19.8,34.0,1966.0
Spinach,Patna,2023,2,Winter,19.66,1966,0,38.4,29.0,1676.0
Spinach,Patna,2023,3,Summer,19.45,1676,0,42.9,27.2,1254.0
Spinach,Patna,2023,4,Summer,24.05,1254,0,6.0,21.8,687.0
Spinach,Patna,2023,5,Summer,22.64,687,0,42.3,19.8,479.0
Spinach,Patna,2023,6,Monsoon,19.93,479,0,153.8,24.0,401.0
Spinach,Patna,2023,7,Monsoon,20.39,401,0,189.2,26.6,350.0
Spinach,Patna,2023,8,Monsoon,19.58,350,0,197.4,31.7,573.0
Spinach,Patna,2023,9,Monsoon,22.29,573,0,131.0,35.3,1029.0
Spinach,Patna,2023,10,Autumn,22.51,1029,1,58.6,39.2,1518.0
Spinach,Patna,2023,11,Autumn,19.8,1518,1,29.2,40.4,1980.0
Spinach,Patna,2023,12,Winter,19.75,1980,0,34.1,36.0,1959.0
Spinach,Patna,2024,1,Winter,19.81,1959,0,30.7,33.6,1879.0
Spinach,Patna,2024,2,Winter,19.11,1879,0,35.1,33.4,1658.0
Spinach,Patna,2024,3,Summer,20.52,1658,0,3.7,27.0,1204.0
Spinach,Patna,2024,4,Summer,22.91,1204,0,11.2,22.1,822.0
Spinach,Patna,2024,5,Summer,23.93,822,0,66.5,19.0,447.0
Spinach,Patna,2024,6,Monsoon,20.83,447,0,164.7,21.1,288.0
Spinach,Patna,2024,7,Monsoon,22.63,288,0,213.3,25.7,209.0
Spinach,Patna,2024,8,Monsoon,21.44,209,0,220.2,28.5,527.0
Spinach,Patna,2024,9,Monsoon,22.71,527,0,119.4,36.4,993.0
Spinach,Patna,2024,10,Autumn,19.73,993,1,75.0,37.6,1654.0
Spinach,Patna,2024,11,Autumn,21.9,1654,1,5.4,39.7,2161.0
Spinach,Patna,2024,12,Winter,20.18,2161,0,25.6,39.2,1968.0
Spinach,Hyderabad,2022,1,Winter,19.93,1575,0,27.1,33.9,2226.0
Spinach,Hyderabad,2022,2,Winter,21.22,2226,0,6.8,31.0,2058.0
Spinach,Hyderabad,2022,3,Summer,20.59,2058,0,30.1,24.7,1820.0
Spinach,Hyderabad,2022,4,Summer,23.82,1820,0,32.1,23.4,1076.0
Spinach,Hyderabad,2022,5,Summer,21.22,1076,0,51.8,19.9,458.0
Spinach,Hyderabad,2022,6,Monsoon,22.83,458,0,144.2,21.4,399.0
Spinach,Hyderabad,2022,7,Monsoon,22.58,399,0,184.9,26.4,368.0
Spinach,Hyderabad,2022,8,Monsoon,19.62,368,0,186.5,26.7,726.0
Spinach,Hyderabad,2022,9,Monsoon,19.85,726,0,148.4,33.1,1228.0
Spinach,Hyderabad,2022,10,Autumn,20.55,1228,1,69.2,38.4,2275.0
Spinach,Hyderabad,2022,11,Autumn,18.99,2275,1,0.0,38.1,2897.0
Spinach,Hyderabad,2022,12,Winter,20.54,2897,0,21.1,39.9,2670.0
Spinach,Hyderabad,2023,1,Winter,19.03,2670,0,30.2,35.5,2695.0
Spinach,Hyderabad,2023,2,Winter,21.24,2695,0,17.6,27.9,2289.0
Spinach,Hyderabad,2023,3,Summer,20.19,2289,0,16.6,25.4,1808.0
Spinach,Hyderabad,2023,4,Summer,22.3,1808,0,19.3,22.5,1054.0
Spinach,Hyderabad,2023,5,Summer,23.03,1054,0,53.2,17.7,532.0
Spinach,Hyderabad,2023,6,Monsoon,23.24,532,0,149.3,22.8,260.0
Spinach,Hyderabad,2023,7,Monsoon,24.64,260,0,192.9,28.0,460.0
Spinach,Hyderabad,2023,8,Monsoon,22.81,460,0,198.9,28.5,744.0
Spinach,Hyderabad,2023,9,Monsoon,20.96,744,0,155.7,33.6,1341.0
Spinach,Hyderabad,2023,10,Autumn,19.79,1341,1,70.3,38.5,2188.0
Spinach,Hyderabad,2023,11,Autumn,20.79,2188,1,44.4,42.7,2759.0
Spinach,Hyderabad,2023,12,Winter,21.88,2759,0,8.4,38.6,2593.0
Spinach,Hyderabad,2024,1,Winter,21.98,2593,0,18.1,34.8,2516.0
Spinach,Hyderabad,2024,2,Winter,22.79,2516,0,0.0,30.9,2191.0
Spinach,Hyderabad,2024,3,Summer,20.65,2191,0,26.1,24.8,1816.0
Spinach,Hyderabad,2024,4,Summer,24.56,1816,0,25.8,22.9,1030.0
Spinach,Hyderabad,2024,5,Summer,22.12,1030,0,58.3,21.2,729.0
Spinach,Hyderabad,2024,6,Monsoon,23.16,729,0,144.5,20.7,444.0
Spinach,Hyderabad,2024,7,Monsoon,23.55,444,0,207.9,26.1,450.0
Spinach,Hyderabad,2024,8,Monsoon,22.86,450,0,191.0,28.9,730.0
Spinach,Hyderabad,2024,9,Monsoon,22.72,730,0,172.6,36.5,1316.0
Spinach,Hyderabad,2024,10,Autumn,20.92,1316,1,65.3,35.9,2300.0
Spinach,Hyderabad,2024,11,Autumn,22.06,2300,1,23.4,39.7,2827.0
Spinach,Hyderabad,2024,12,Winter,21.68,2827,0,9.8,40.0,2690.0
Spinach,Chennai,2022,1,Winter,19.6,1500,0,18.4,34.3,2263.0
Spinach,Chennai,2022,2,Winter,20.91,2263,0,58.0,30.3,1937.0
Spinach,Chennai,2022,3,Summer,21.13,1937,0,12.7,27.3,1196.0
Spinach,Chennai,2022,4,Summer,18.35,1196,0,30.1,25.1,1175.0
Spinach,Chennai,2022,5,Summer,21.56,1175,0,25.0,22.4,468.0
Spinach,Chennai,2022,6,Monsoon,22.24,468,0,154.0,23.9,408.0
Spinach,Chennai,2022,7,Monsoon,22.54,408,0,187.7,22.7,579.0
Spinach,Chennai,2022,8,Monsoon,19.03,579,0,210.8,27.0,729.0
Spinach,Chennai,2022,9,Monsoon,21.11,729,0,123.4,34.6,1158.0
Spinach,Chennai,2022,10,Autumn,19.21,1158,1,78.2,38.7,2168.0
Spinach,Chennai,2022,11,Autumn,19.57,2168,1,0.0,38.5,2802.0
Spinach,Chennai,2022,12,Winter,19.03,2802,0,25.7,38.2,2692.0
Spinach,Chennai,2023,1,Winter,20.61,2692,0,35.0,34.4,2486.0
Spinach,Chennai,2023,2,Winter,19.82,2486,0,10.3,30.8,2197.0
Spinach,Chennai,2023,3,Summer,20.74,2197,0,20.4,25.0,1617.0
Spinach,Chennai,2023,4,Summer,22.12,1617,0,0.0,22.8,1159.0
Spinach,Chennai,2023,5,Summer,21.71,1159,0,58.6,23.8,594.0
Spinach,Chennai,2023,6,Monsoon,24.55,594,0,132.4,19.6,490.0
Spinach,Chennai,2023,7,Monsoon,24.78,490,0,202.9,24.2,363.0
Spinach,Chennai,2023,8,Monsoon,22.72,363,0,189.8,32.2,905.0
Spinach,Chennai,2023,9,Monsoon,20.34,905,0,151.0,33.9,1156.0
Spinach,Chennai,2023,10,Autumn,21.44,1156,1,62.4,39.5,2150.0
Spinach,Chennai,2023,11,Autumn,21.58,2150,1,5.1,39.3,2789.0
Spinach,Chennai,2023,12,Winter,21.21,2789,0,22.5,36.6,2346.0
Spinach,Chennai,2024,1,Winter,18.65,2346,0,25.7,38.4,2426.0
Spinach,Chennai,2024,2,Winter,22.67,2426,0,19.9,29.3,2144.0
Spinach,Chennai,2024,3,Summer,21.86,2144,0,22.3,26.7,1917.0
Spinach,Chennai,2024,4,Summer,20.06,1917,0,22.3,22.5,1142.0
Spinach,Chennai,2024,5,Summer,19.89,1142,0,83.8,19.0,701.0
Spinach,Chennai,2024,6,Monsoon,22.6,701,0,167.8,22.3,230.0
Spinach,Chennai,2024,7,Monsoon,20.41,230,0,200.7,26.5,503.0
Spinach,Chennai,2024,8,Monsoon,23.27,503,0,205.4,31.7,781.0
Spinach,Chennai,2024,9,Monsoon,19.29,781,0,155.1,35.8,1170.0
Spinach,Chennai,2024,10,Autumn,21.76,1170,1,55.5,37.6,2175.0
Spinach,Chennai,2024,11,Autumn,19.54,2175,1,36.8,40.7,2811.0
Spinach,Chennai,2024,12,Winter,21.05,2811,0,7.3,37.5,2329.0
Cabbage,Delhi,2022,1,Winter,16.63,3000,0,56.2,35.3,4626.0
Cabbage,Delhi,2022,2,Winter,16.92,4626,0,14.8,30.2,4810.0
Cabbage,Delhi,2022,3,Summer,19.67,4810,0,18.4,25.7,4164.0
Cabbage,Delhi,2022,4,Summer,22.06,4164,0,19.2,23.9,3291.0
Cabbage,Delhi,2022,5,Summer,20.87,3291,0,68.3,21.3,2295.0
Cabbage,Delhi,2022,6,Monsoon,17.76,2295,0,143.1,19.9,1630.0
Cabbage,Delhi,2022,7,Monsoon,20.31,1630,0,193.0,28.2,1161.0
Cabbage,Delhi,2022,8,Monsoon,20.99,1161,0,182.9,32.1,1378.0
Cabbage,Delhi,2022,9,Monsoon,17.64,1378,0,140.6,36.2,2029.0
Cabbage,Delhi,2022,10,Autumn,17.42,2029,1,100.7,38.1,3379.0
Cabbage,Delhi,2022,11,Autumn,18.97,3379,1,12.9,36.9,4566.0
Cabbage,Delhi,2022,12,Winter,16.25,4566,0,15.3,37.2,4480.0
Cabbage,Delhi,2023,1,Winter,20.65,4480,0,11.6,33.0,4677.0
Cabbage,Delhi,2023,2,Winter,19.22,4677,0,28.6,31.3,4419.0
Cabbage,Delhi,2023,3,Summer,19.15,4419,0,24.1,25.1,4030.0
Cabbage,Delhi,2023,4,Summer,19.28,4030,0,14.3,20.2,3203.0
Cabbage,Delhi,2023,5,Summer,20.97,3203,0,38.2,21.8,2834.0
Cabbage,Delhi,2023,6,Monsoon,18.46,2834,0,141.4,21.4,1887.0
Cabbage,Delhi,2023,7,Monsoon,19.92,1887,0,196.9,24.3,1036.0
Cabbage,Delhi,2023,8,Monsoon,19.97,1036,0,207.8,28.8,1085.0
Cabbage,Delhi,2023,9,Monsoon,19.6,1085,0,138.5,34.1,1945.0
Cabbage,Delhi,2023,10,Autumn,20.43,1945,1,88.2,38.9,3503.0
Cabbage,Delhi,2023,11,Autumn,19.95,3503,1,28.5,38.9,4575.0
Cabbage,Delhi,2023,12,Winter,16.97,4575,0,29.7,35.6,4450.0
Cabbage,Delhi,2024,1,Winter,20.13,4450,0,31.7,34.5,4829.0
Cabbage,Delhi,2024,2,Winter,17.24,4829,0,38.0,31.8,4646.0
Cabbage,Delhi,2024,3,Summer,18.69,4646,0,10.9,23.0,4270.0
Cabbage,Delhi,2024,4,Summer,19.9,4270,0,26.9,25.2,3731.0
Cabbage,Delhi,2024,5,Summer,18.42,3731,0,69.3,21.0,2747.0
Cabbage,Delhi,2024,6,Monsoon,22.41,2747,0,139.7,21.2,1981.0
Cabbage,Delhi,2024,7,Monsoon,20.69,1981,0,210.8,25.0,1387.0
Cabbage,Delhi,2024,8,Monsoon,21.13,1387,0,205.6,32.3,1770.0
Cabbage,Delhi,2024,9,Monsoon,21.37,1770,0,160.7,34.1,2300.0
Cabbage,Delhi,2024,10,Autumn,19.69,2300,1,96.6,39.6,3302.0
Cabbage,Delhi,2024,11,Autumn,19.7,3302,1,28.6,41.5,4417.0
Cabbage,Delhi,2024,12,Winter,18.46,4417,0,20.8,37.3,4463.0
Cabbage,Mumbai,2022,1,Winter,17.53,3240,0,45.8,34.1,4439.0
Cabbage,Mumbai,2022,2,Winter,19.87,4439,0,30.7,32.1,4732.0
Cabbage,Mumbai,2022,3,Summer,18.72,4732,0,28.6,25.3,4344.0
Cabbage,Mumbai,2022,4,Summer,19.14,4344,0,20.9,22.4,3443.0
Cabbage,Mumbai,2022,5,Summer,22.83,3443,0,62.9,23.6,2309.0
Cabbage,Mumbai,2022,6,Monsoon,19.27,2309,0,128.4,20.8,1981.0
Cabbage,Mumbai,2022,7,Monsoon,20.3,1981,0,202.7,25.8,1352.0
Cabbage,Mumbai,2022,8,Monsoon,17.2,1352,0,190.2,30.0,1336.0
Cabbage,Mumbai,2022,9,Monsoon,19.37,1336,0,130.5,35.6,2177.0
Cabbage,Mumbai,2022,10,Autumn,19.44,2177,1,39.0,35.6,2997.0
Cabbage,Mumbai,2022,11,Autumn,19.16,2997,1,38.4,36.3,4376.0
Cabbage,Mumbai,2022,12,Winter,14.42,4376,0,35.7,42.6,4888.0
Cabbage,Mumbai,2023,1,Winter,17.71,4888,0,0.0,35.1,5042.0
Cabbage,Mumbai,2023,2,Winter,16.12,5042,0,6.3,31.2,5137.0
Cabbage,Mumbai,2023,3,Summer,20.77,5137,0,13.9,23.4,4343.0
Cabbage,Mumbai,2023,4,Summer,17.96,4343,0,48.6,24.0,3500.0
Cabbage,Mumbai,2023,5,Summer,20.23,3500,0,68.4,23.3,2628.0
Cabbage,Mumbai,2023,6,Monsoon,21.84,2628,0,144.3,22.1,1842.0
Cabbage,Mumbai,2023,7,Monsoon,19.38,1842,0,187.9,24.7,1200.0
Cabbage,Mumbai,2023,8,Monsoon,19.73,1200,0,182.6,32.2,1630.0
Cabbage,Mumbai,2023,9,Monsoon,19.39,1630,0,110.1,35.4,2044.0
Cabbage,Mumbai,2023,10,Autumn,16.11,2044,1,69.3,37.1,3730.0
Cabbage,Mumbai,2023,11,Autumn,17.19,3730,1,23.6,38.5,4474.0
Cabbage,Mumbai,2023,12,Winter,18.43,4474,0,23.4,40.2,4452.0
Cabbage,Mumbai,2024,1,Winter,19.75,4452,0,23.4,34.4,4997.0
Cabbage,Mumbai,2024,2,Winter,17.28,4997,0,0.0,30.8,4591.0
Cabbage,Mumbai,2024,3,Summer,16.8,4591,0,17.2,26.1,4412.0
Cabbage,Mumbai,2024,4,Summer,18.44,4412,0,31.5,22.3,3336.0
Cabbage,Mumbai,2024,5,Summer,21.7,3336,0,82.0,18.7,2500.0
Cabbage,Mumbai,2024,6,Monsoon,20.41,2500,0,145.8,19.6,1948.0
Cabbage,Mumbai,2024,7,Monsoon,20.89,1948,0,173.8,26.2,1361.0
Cabbage,Mumbai,2024,8,Monsoon,21.1,1361,0,206.7,26.7,1815.0
Cabbage,Mumbai,2024,9,Monsoon,19.79,1815,0,168.9,35.1,2028.0
Cabbage,Mumbai,2024,10,Autumn,18.52,2028,1,62.0,38.6,3660.0
Cabbage,Mumbai,2024,11,Autumn,17.21,3660,1,52.0,38.9,4481.0
Cabbage,Mumbai,2024,12,Winter,19.92,4481,0,31.6,37.7,4598.0
Cabbage,Pune,2022,1,Winter,16.43,2400,0,32.5,34.3,3372.0
Cabbage,Pune,2022,2,Winter,17.47,3372,0,2.0,33.0,3616.0
Cabbage,Pune,2022,3,Summer,17.66,3616,0,11.9,23.9,3371.0
Cabbage,Pune,2022,4,Summer,18.73,3371,0,12.2,20.9,2704.0
Cabbage,Pune,2022,5,Summer,19.93,2704,0,91.2,21.5,2049.0
Cabbage,Pune,2022,6,Monsoon,17.9,2049,0,130.0,20.8,1243.0
Cabbage,Pune,2022,7,Monsoon,19.67,1243,0,205.8,25.9,659.0
Cabbage,Pune,2022,8,Monsoon,22.29,659,0,224.7,28.7,765.0
Cabbage,Pune,2022,9,Monsoon,19.54,765,0,135.1,31.2,1299.0
Cabbage,Pune,2022,10,Autumn,19.6,1299,1,50.5,35.7,2637.0
Cabbage,Pune,2022,11,Autumn,18.29,2637,1,47.2,38.0,3296.0
Cabbage,Pune,2022,12,Winter,18.25,3296,0,15.0,37.0,3640.0
Cabbage,Pune,2023,1,Winter,19.4,3640,0,34.9,33.2,3692.0
Cabbage,Pune,2023,2,Winter,17.36,3692,0,15.1,28.9,3856.0
Cabbage,Pune,2023,3,Summer,18.17,3856,0,24.6,25.8,3618.0
Cabbage,Pune,2023,4,Summer,18.7,3618,0,39.6,21.1,2664.0
Cabbage,Pune,2023,5,Summer,20.23,2664,0,68.8,19.9,2140.0
Cabbage,Pune,2023,6,Monsoon,19.34,2140,0,127.6,20.5,1376.0
Cabbage,Pune,2023,7,Monsoon,21.48,1376,0,223.8,27.0,992.0
Cabbage,Pune,2023,8,Monsoon,21.11,992,0,189.6,27.8,1164.0
Cabbage,Pune,2023,9,Monsoon,19.42,1164,0,166.6,34.2,1566.0
Cabbage,Pune,2023,10,Autumn,20.11,1566,1,80.0,35.6,2591.0
Cabbage,Pune,2023,11,Autumn,18.35,2591,1,4.1,35.9,3678.0
Cabbage,Pune,2023,12,Winter,20.89,3678,0,45.1,38.3,3546.0
Cabbage,Pune,2024,1,Winter,17.82,3546,0,34.3,33.8,3599.0
Cabbage,Pune,2024,2,Winter,17.79,3599,0,0.0,31.9,3460.0
Cabbage,Pune,2024,3,Summer,21.57,3460,0,2.3,25.2,3421.0
Cabbage,Pune,2024,4,Summer,18.2,3421,0,0.0,21.7,2795.0
Cabbage,Pune,2024,5,Summer,20.31,2795,0,70.9,20.0,1894.0
Cabbage,Pune,2024,6,Monsoon,21.55,1894,0,171.5,23.0,938.0
Cabbage,Pune,2024,7,Monsoon,22.62,938,0,192.9,28.6,656.0
Cabbage,Pune,2024,8,Monsoon,23.01,656,0,189.2,28.2,1018.0
Cabbage,Pune,2024,9,Monsoon,16.56,1018,0,135.8,34.6,1406.0
Cabbage,Pune,2024,10,Autumn,16.93,1406,1,67.1,39.1,2544.0
Cabbage,Pune,2024,11,Autumn,19.42,2544,1,35.1,36.8,3452.0
Cabbage,Pune,2024,12,Winter,18.45,3452,0,45.7,37.4,3653.0
Cabbage,Bangalore,2022,1,Winter,16.82,2760,0,0.1,34.2,3913.0
Cabbage,Bangalore,2022,2,Winter,16.55,3913,0,32.7,30.8,4095.0
Cabbage,Bangalore,2022,3,Summer,18.19,4095,0,42.4,24.3,3639.0
Cabbage,Bangalore,2022,4,Summer,20.48,3639,0,19.1,19.8,2817.0
Cabbage,Bangalore,2022,5,Summer,18.16,2817,0,82.0,20.1,2393.0
Cabbage,Bangalore,2022,6,Monsoon,20.48,2393,0,162.2,22.5,1559.0
Cabbage,Bangalore,2022,7,Monsoon,20.82,1559,0,193.7,24.5,1106.0
Cabbage,Bangalore,2022,8,Monsoon,19.44,1106,0,216.1,29.5,1395.0
Cabbage,Bangalore,2022,9,Monsoon,18.99,1395,0,147.6,34.1,1958.0
Cabbage,Bangalore,2022,10,Autumn,18.52,1958,1,56.6,37.6,3192.0
Cabbage,Bangalore,2022,11,Autumn,17.76,3192,1,18.5,41.7,4013.0
Cabbage,Bangalore,2022,12,Winter,16.15,4013,0,17.4,35.8,4015.0
Cabbage,Bangalore,2023,1,Winter,17.32,4015,0,37.0,34.5,4446.0
Cabbage,Bangalore,2023,2,Winter,16.95,4446,0,43.3,31.9,4118.0
Cabbage,Bangalore,2023,3,Summer,18.17,4118,0,47.2,25.9,3796.0
Cabbage,Bangalore,2023,4,Summer,19.39,3796,0,35.1,21.3,3153.0
Cabbage,Bangalore,2023,5,Summer,18.06,3153,0,49.2,21.0,2115.0
Cabbage,Bangalore,2023,6,Monsoon,19.56,2115,0,138.8,22.9,1455.0
Cabbage,Bangalore,2023,7,Monsoon,20.76,1455,0,194.6,23.8,1382.0
Cabbage,Bangalore,2023,8,Monsoon,20.54,1382,0,192.7,29.7,1000.0
Cabbage,Bangalore,2023,9,Monsoon,19.45,1000,0,155.3,39.2,1681.0
Cabbage,Bangalore,2023,10,Autumn,20.44,1681,1,77.7,40.3,2596.0
Cabbage,Bangalore,2023,11,Autumn,19.41,2596,1,28.5,42.9,3689.0
Cabbage,Bangalore,2023,12,Winter,19.87,3689,0,24.2,35.9,3812.0
Cabbage,Bangalore,2024,1,Winter,17.77,3812,0,21.1,33.2,4431.0
Cabbage,Bangalore,2024,2,Winter,17.09,4431,0,21.6,29.2,3884.0
Cabbage,Bangalore,2024,3,Summer,20.47,3884,0,1.2,25.7,3493.0
Cabbage,Bangalore,2024,4,Summer,19.32,3493,0,43.6,21.1,2746.0
Cabbage,Bangalore,2024,5,Summer,17.74,2746,0,81.4,24.1,2123.0
Cabbage,Bangalore,2024,6,Monsoon,21.41,2123,0,166.3,20.0,1726.0
Cabbage,Bangalore,2024,7,Monsoon,23.23,1726,0,195.0,26.3,1550.0
Cabbage,Bangalore,2024,8,Monsoon,19.33,1550,0,192.9,29.2,1557.0
Cabbage,Bangalore,2024,9,Monsoon,20.35,1557,0,126.7,34.1,1760.0
Cabbage,Bangalore,2024,10,Autumn,19.48,1760,1,70.8,41.6,2914.0
Cabbage,Bangalore,2024,11,Autumn,21.11,2914,1,35.2,39.4,3963.0
Cabbage,Bangalore,2024,12,Winter,16.42,3963,0,16.3,35.1,3783.0
Cabbage,Kolkata,2022,1,Winter,19.22,2640,0,25.7,32.5,3737.0
Cabbage,Kolkata,2022,2,Winter,18.47,3737,0,16.3,28.7,3740.0
Cabbage,Kolkata,2022,3,Summer,18.48,3740,0,5.2,27.3,3425.0
Cabbage,Kolkata,2022,4,Summer,19.04,3425,0,29.6,22.2,2692.0
Cabbage,Kolkata,2022,5,Summer,21.21,2692,0,97.6,20.1,2024.0
Cabbage,Kolkata,2022,6,Monsoon,21.02,2024,0,159.4,23.3,1329.0
Cabbage,Kolkata,2022,7,Monsoon,19.19,1329,0,210.0,28.3,1143.0
Cabbage,Kolkata,2022,8,Monsoon,21.81,1143,0,186.0,29.5,1057.0
Cabbage,Kolkata,2022,9,Monsoon,19.91,1057,0,133.1,36.9,1992.0
Cabbage,Kolkata,2022,10,Autumn,17.58,1992,1,59.8,38.0,2982.0
Cabbage,Kolkata,2022,11,Autumn,18.44,2982,1,0.0,40.0,3840.0
Cabbage,Kolkata,2022,12,Winter,18.62,3840,0,14.1,36.5,3706.0
Cabbage,Kolkata,2023,1,Winter,20.08,3706,0,27.7,37.6,3748.0
Cabbage,Kolkata,2023,2,Winter,18.05,3748,0,11.9,30.6,3655.0
Cabbage,Kolkata,2023,3,Summer,21.22,3655,0,25.8,25.5,3363.0
Cabbage,Kolkata,2023,4,Summer,17.64,3363,0,37.5,20.3,2940.0
Cabbage,Kolkata,2023,5,Summer,19.65,2940,0,82.8,19.6,1919.0
Cabbage,Kolkata,2023,6,Monsoon,19.41,1919,0,144.6,23.5,1427.0
Cabbage,Kolkata,2023,7,Monsoon,22.62,1427,0,176.9,24.5,1143.0
Cabbage,Kolkata,2023,8,Monsoon,17.78,1143,0,178.8,29.5,1116.0
Cabbage,Kolkata,2023,9,Monsoon,22.27,1116,0,167.7,34.3,1604.0
Cabbage,Kolkata,2023,10,Autumn,15.34,1604,1,66.0,38.8,2926.0
Cabbage,Kolkata,2023,11,Autumn,19.89,2926,1,19.3,41.2,3635.0
Cabbage,Kolkata,2023,12,Winter,16.88,3635,0,38.6,37.4,3896.0
Cabbage,Kolkata,2024,1,Winter,19.02,3896,0,17.0,36.8,4081.0
Cabbage,Kolkata,2024,2,Winter,19.79,4081,0,33.5,31.6,4160.0
Cabbage,Kolkata,2024,3,Summer,20.83,4160,0,29.1,25.8,3520.0
Cabbage,Kolkata,2024,4,Summer,21.92,3520,0,20.5,24.8,2804.0
Cabbage,Kolkata,2024,5,Summer,21.33,2804,0,59.8,23.2,2130.0
Cabbage,Kolkata,2024,6,Monsoon,20.59,2130,0,142.5,22.7,1398.0
Cabbage,Kolkata,2024,7,Monsoon,20.24,1398,0,195.8,25.9,1291.0
Cabbage,Kolkata,2024,8,Monsoon,20.23,1291,0,213.2,31.5,1380.0
Cabbage,Kolkata,2024,9,Monsoon,21.15,1380,0,148.4,32.6,1734.0
Cabbage,Kolkata,2024,10,Autumn,20.65,1734,1,105.5,40.0,2891.0
Cabbage,Kolkata,2024,11,Autumn,16.66,2891,1,22.5,37.5,3713.0
Cabbage,Kolkata,2024,12,Winter,17.93,3713,0,19.3,34.6,3830.0
Cabbage,Patna,2022,1,Winter,16.98,1800,0,16.8,33.5,2756.0
Cabbage,Patna,2022,2,Winter,17.5,2756,0,29.9,29.2,2698.0
Cabbage,Patna,2022,3,Summer,19.4,2698,0,8.5,24.3,2338.0
Cabbage,Patna,2022,4,Summer,18.67,2338,0,3.6,22.1,1712.0
Cabbage,Patna,2022,5,Summer,19.66,1712,0,66.0,22.3,1618.0
Cabbage,Patna,2022,6,Monsoon,23.33,1618,0,166.0,24.4,1082.0
Cabbage,Patna,2022,7,Monsoon,18.77,1082,0,196.3,27.0,823.0
Cabbage,Patna,2022,8,Monsoon,18.5,823,0,184.2,30.6,785.0
Cabbage,Patna,2022,9,Monsoon,16.33,785,0,153.5,34.3,1016.0
Cabbage,Patna,2022,10,Autumn,19.09,1016,1,49.4,36.5,1936.0
Cabbage,Patna,2022,11,Autumn,19.48,1936,1,36.0,40.1,2649.0
Cabbage,Patna,2022,12,Winter,18.89,2649,0,23.1,39.4,2695.0
Cabbage,Patna,2023,1,Winter,17.59,2695,0,39.1,31.0,2752.0
Cabbage,Patna,2023,2,Winter,16.11,2752,0,37.3,32.4,2872.0
Cabbage,Patna,2023,3,Summer,18.21,2872,0,2.4,23.8,2409.0
Cabbage,Patna,2023,4,Summer,20.03,2409,0,0.0,23.2,2038.0
Cabbage,Patna,2023,5,Summer,19.58,2038,0,60.1,20.9,1642.0
Cabbage,Patna,2023,6,Monsoon,20.02,1642,0,104.8,20.8,960.0
Cabbage,Patna,2023,7,Monsoon,19.24,960,0,190.0,25.3,785.0
Cabbage,Patna,2023,8,Monsoon,19.38,785,0,203.3,29.6,808.0
Cabbage,Patna,2023,9,Monsoon,20.27,808,0,147.2,31.9,1079.0
Cabbage,Patna,2023,10,Autumn,20.72,1079,1,85.5,38.7,1797.0
Cabbage,Patna,2023,11,Autumn,17.55,1797,1,14.4,37.1,2711.0
Cabbage,Patna,2023,12,Winter,17.5,2711,0,42.3,36.1,2681.0
Cabbage,Patna,2024,1,Winter,16.3,2681,0,28.8,31.9,2853.0
Cabbage,Patna,2024,2,Winter,18.92,2853,0,0.0,29.3,2750.0
Cabbage,Patna,2024,3,Summer,20.28,2750,0,17.9,25.0,2414.0
Cabbage,Patna,2024,4,Summer,20.19,2414,0,10.3,22.3,2108.0
Cabbage,Patna,2024,5,Summer,19.35,2108,0,78.4,22.8,1423.0
Cabbage,Patna,2024,6,Monsoon,19.2,1423,0,143.7,22.0,1158.0
Cabbage,Patna,2024,7,Monsoon,21.66,1158,0,207.1,25.0,808.0
Cabbage,Patna,2024,8,Monsoon,20.41,808,0,204.7,28.0,811.0
Cabbage,Patna,2024,9,Monsoon,16.71,811,0,156.6,33.6,1056.0
Cabbage,Patna,2024,10,Autumn,22.01,1056,1,65.7,37.9,1945.0
Cabbage,Patna,2024,11,Autumn,20.64,1945,1,21.2,39.0,2506.0
Cabbage,Patna,2024,12,Winter,20.68,2506,0,17.9,36.2,2636.0
Cabbage,Hyderabad,2022,1,Winter,18.17,2520,0,9.4,34.3,3538.0
Cabbage,Hyderabad,2022,2,Winter,18.07,3538,0,12.0,29.0,3636.0
Cabbage,Hyderabad,2022,3,Summer,18.09,3636,0,13.2,23.5,3300.0
Cabbage,Hyderabad,2022,4,Summer,19.55,3300,0,15.2,22.5,2799.0
Cabbage,Hyderabad,2022,5,Summer,18.24,2799,0,74.9,20.6,1899.0
Cabbage,Hyderabad,2022,6,Monsoon,18.31,1899,0,138.4,22.2,1448.0
Cabbage,Hyderabad,2022,7,Monsoon,20.7,1448,0,179.4,23.0,1051.0
Cabbage,Hyderabad,2022,8,Monsoon,20.01,1051,0,181.3,28.4,1382.0
